0.0	637928148099658161	-0.5516201853752136	0.39656341075897217	-0.7337982654571533	-0.8952528238296509	-0.2681725025177002	-0.9173619151115417	-0.2941714823246002	-0.8683488368988037	-0.7898112535476685	0.03451448678970337	0.6123807430267334	0.3749685287475586	0	0	0	1
0.03333333333333333	637928148099991477	-0.5433273911476135	0.39973774552345276	-0.7382497191429138	-0.8938872814178467	-0.2660139799118042	-0.9160298705101013	-0.30022168159484863	-0.8669572472572327	-0.7962637543678284	0.033266909420490265	0.6040378212928772	0.3724449872970581	0	0	0	1
0.06666666666666667	637928148100324792	-0.5355339646339417	0.4025108218193054	-0.742425799369812	-0.8921849727630615	-0.26310014724731445	-0.914883017539978	-0.30622655153274536	-0.8653577566146851	-0.8024871945381165	0.031338490545749664	0.5958493947982788	0.3700796663761139	0	0	0	1
0.1	637928148100658106	-0.5286761522293091	0.40417009592056274	-0.746428370475769	-0.8902788162231445	-0.25886720418930054	-0.9142450094223022	-0.31168895959854126	-0.8635917901992798	-0.808388888835907	0.02844422310590744	0.5879644751548767	0.36805251240730286	0	0	0	1
0.13333333333333333	637928148100991421	-0.5236765742301941	0.4056253731250763	-0.7491583228111267	-0.888282299041748	-0.2547778785228729	-0.913699746131897	-0.31661927700042725	-0.8618252277374268	-0.8129299879074097	0.02506374567747116	0.5818254351615906	0.36645564436912537	0	0	0	1
0.16666666666666666	637928148101324736	-0.5196477770805359	0.40762826800346375	-0.7508746385574341	-0.8862104415893555	-0.25207746028900146	-0.9128769636154175	-0.3211221694946289	-0.8601422905921936	-0.816349983215332	0.022408954799175262	0.5771262049674988	0.36518511176109314	0	0	0	1
0.2	637928148101658051	-0.5155692100524902	0.40962356328964233	-0.7525983452796936	-0.8840125799179077	-0.25097301602363586	-0.9120025634765625	-0.32445400953292847	-0.858586311340332	-0.81927090883255	0.02160412073135376	0.5730028748512268	0.36398690938949585	0	0	0	1
0.23333333333333334	637928148101991367	-0.51035076379776	0.4116702079772949	-0.7550348043441772	-0.8815945386886597	-0.25022637844085693	-0.9110780358314514	-0.3276140093803406	-0.8571007251739502	-0.8227593898773193	0.021732449531555176	0.5679776072502136	0.3627111315727234	0	0	0	1
0.26666666666666666	637928148102324681	-0.5073370933532715	0.4142751395702362	-0.7556402683258057	-0.8792687654495239	-0.2498452067375183	-0.9099173545837402	-0.33111029863357544	-0.8557156324386597	-0.8247359991073608	0.020809471607208252	0.5651381015777588	0.36177903413772583	0	0	0	1
0.3	637928148102657996	-0.5063455700874329	0.4169246554374695	-0.7548481225967407	-0.8770537376403809	-0.2498210221529007	-0.9087406396865845	-0.3343457877635956	-0.854385495185852	-0.8253533840179443	0.01928325742483139	0.5642908811569214	0.3611791431903839	0	0	0	1
